[14, 0, 12, 2, 11, 8, 5, 9, 7, 13, 18, 3, 33, 19, 30, 31, 24, 4, 23, 15, 1, 26, 37, 6, 21, 35, 29, 28, 20, 17, 32, 25, 36, 22, 47, 39, 38, 27, 41, 45, 48, 44, 34, 42, 43, 16, 49, 40, 46, 10]
[11, 0, 6, 4, 2, 7, 16, 12, 19, 1, 13, 14, 24, 5, 44, 30, 27, 23, 22, 26, 18, 38, 15, 20, 35, 39, 32, 9, 3, 31, 36, 10, 25, 29, 42, 41, 40, 33, 46, 34, 43, 21, 48, 17, 45, 8, 28, 37, 47, 49]
[9, 6, 8, 15, 2, 10, 4, 13, 3, 14, 21, 17, 16, 1, 34, 5, 38, 18, 19, 0, 26, 25, 7, 36, 29, 11, 30, 23, 43, 32, 22, 39, 31, 41, 20, 46, 49, 40, 28, 35, 33, 48, 44, 37, 47, 24, 27, 45, 12, 42]
[11, 0, 13, 8, 9, 18, 20, 6, 5, 31, 7, 15, 29, 19, 4, 12, 3, 27, 28, 21, 23, 1, 2, 32, 17, 30, 36, 10, 37, 24, 33, 16, 25, 39, 22, 35, 41, 34, 48, 46, 47, 45, 14, 40, 26, 42, 43, 44, 38, 49]
[13, 10, 7, 17, 9, 12, 0, 16, 11, 3, 6, 20, 26, 8, 5, 23, 31, 18, 2, 22, 14, 32, 39, 15, 27, 41, 29, 40, 1, 4, 25, 34, 28, 35, 24, 49, 30, 36, 21, 38, 46, 19, 45, 37, 44, 47, 42, 33, 48, 43]
[17, 1, 5, 4, 26, 0, 15, 2, 25, 18, 13, 16, 19, 32, 24, 31, 22, 20, 12, 30, 14, 29, 11, 6, 28, 3, 37, 21, 9, 8, 34, 42, 38, 7, 27, 41, 35, 10, 39, 46, 40, 36, 47, 48, 23, 45, 43, 33, 44, 49]
[14, 1, 0, 9, 2, 18, 4, 8, 11, 13, 20, 6, 21, 12, 24, 3, 22, 31, 34, 30, 23, 25, 26, 29, 7, 32, 36, 35, 27, 40, 5, 33, 47, 17, 42, 16, 28, 48, 41, 43, 45, 19, 38, 15, 49, 37, 46, 10, 39, 44]
[9, 16, 0, 12, 1, 6, 11, 17, 15, 10, 5, 14, 19, 22, 20, 33, 36, 25, 2, 28, 24, 7, 8, 4, 27, 29, 30, 23, 34, 3, 39, 38, 45, 41, 37, 18, 21, 47, 31, 42, 48, 43, 40, 13, 44, 49, 35, 32, 26, 46]
[11, 7, 1, 6, 13, 3, 9, 16, 25, 22, 15, 19, 0, 14, 8, 18, 24, 12, 17, 21, 31, 26, 23, 2, 35, 36, 28, 5, 29, 27, 41, 42, 30, 20, 43, 40, 10, 38, 48, 4, 33, 47, 37, 39, 44, 45, 34, 46, 32, 49]
[10, 11, 1, 12, 2, 9, 14, 19, 17, 16, 5, 6, 4, 7, 24, 20, 35, 22, 23, 26, 21, 31, 15, 28, 27, 29, 33, 32, 3, 25, 0, 18, 45, 39, 43, 46, 8, 34, 13, 40, 44, 41, 42, 30, 48, 38, 36, 49, 47, 37]

[7, 0, 11, 13, 5, 9, 8, 4, 3, 18, 17, 12, 1, 10, 16, 24, 20, 22, 25, 6, 19, 2, 23, 15, 27, 30, 32, 29, 14, 26, 33, 38, 36, 37, 40, 39, 44, 34, 43, 41, 31, 35, 46, 28, 47, 21, 45, 42, 49, 48]
[3, 6, 8, 10, 12, 2, 1, 0, 4, 14, 20, 16, 13, 9, 23, 19, 18, 7, 29, 25, 22, 11, 21, 24, 17, 31, 30, 28, 27, 36, 34, 39, 37, 5, 38, 35, 44, 40, 43, 41, 33, 46, 45, 49, 15, 47, 48, 32, 26, 42]
[6, 0, 15, 10, 3, 1, 8, 11, 12, 7, 2, 16, 18, 24, 23, 5, 17, 21, 14, 20, 9, 22, 25, 27, 29, 28, 31, 32, 33, 4, 36, 34, 48, 40, 44, 19, 45, 43, 42, 37, 46, 38, 26, 47, 35, 30, 39, 49, 13, 41]
[9, 0, 2, 3, 1, 12, 7, 11, 13, 18, 14, 23, 15, 4, 19, 6, 22, 21, 24, 20, 8, 26, 25, 10, 31, 17, 30, 16, 29, 33, 28, 35, 5, 38, 40, 34, 39, 43, 37, 32, 42, 45, 49, 44, 41, 47, 36, 27, 48, 46]
[4, 0, 1, 12, 6, 14, 3, 19, 10, 7, 2, 13, 15, 17, 22, 9, 18, 16, 11, 24, 21, 26, 27, 30, 5, 20, 28, 29, 31, 23, 33, 32, 34, 25, 8, 39, 37, 40, 45, 36, 46, 43, 49, 42, 38, 48, 47, 44, 41, 35]
[13, 11, 1, 3, 7, 4, 9, 15, 14, 12, 10, 0, 19, 5, 20, 18, 8, 21, 24, 16, 28, 2, 6, 22, 27, 31, 33, 29, 26, 23, 37, 42, 38, 34, 32, 35, 36, 39, 48, 46, 40, 43, 47, 25, 41, 45, 49, 30, 17, 44]
[12, 0, 1, 8, 9, 3, 10, 17, 2, 20, 7, 16, 6, 5, 14, 13, 11, 25, 19, 24, 22, 15, 23, 29, 4, 18, 28, 30, 31, 33, 37, 36, 38, 21, 41, 35, 40, 32, 39, 46, 43, 48, 42, 34, 47, 44, 26, 45, 49, 27]
[4, 0, 1, 6, 5, 11, 19, 9, 10, 8, 17, 15, 16, 23, 3, 18, 14, 12, 22, 2, 7, 26, 30, 27, 20, 24, 28, 29, 35, 25, 21, 36, 34, 41, 33, 32, 39, 13, 38, 44, 46, 37, 40, 31, 47, 42, 48, 49, 45, 43]
[9, 0, 12, 5, 2, 7, 4, 1, 11, 6, 13, 10, 14, 21, 24, 16, 19, 3, 22, 8, 18, 20, 28, 29, 26, 27, 30, 40, 25, 31, 23, 35, 45, 37, 42, 38, 17, 33, 41, 36, 44, 43, 46, 39, 49, 15, 47, 34, 48, 32]
[5, 7, 2, 14, 6, 20, 0, 4, 16, 11, 19, 8, 17, 12, 1, 22, 3, 13, 26, 15, 9, 24, 28, 30, 25, 29, 27, 21, 33, 23, 10, 37, 31, 35, 38, 39, 18, 44, 32, 36, 46, 42, 43, 41, 49, 40, 34, 45, 47, 48]

[12, 2, 4, 0, 6, 14, 5, 1, 21, 18, 9, 22, 11, 16, 26, 3, 7, 15, 8, 27, 40, 19, 29, 32, 10, 36, 28, 38, 35, 24, 33, 17, 37, 43, 49, 20, 39, 42, 44, 13, 48, 41, 34, 46, 31, 45, 47, 30, 23, 25]
[12, 0, 14, 6, 2, 17, 16, 11, 5, 22, 23, 20, 7, 10, 15, 21, 4, 19, 1, 29, 36, 18, 27, 26, 28, 33, 24, 38, 8, 3, 31, 43, 47, 39, 45, 35, 48, 13, 46, 40, 25, 30, 41, 34, 49, 37, 42, 9, 44, 32]
[6, 12, 10, 16, 1, 18, 20, 11, 14, 8, 27, 9, 19, 24, 7, 4, 21, 23, 2, 17, 36, 5, 34, 0, 31, 13, 32, 37, 38, 25, 15, 28, 22, 29, 35, 46, 47, 30, 40, 26, 45, 48, 39, 43, 42, 33, 41, 3, 49, 44]
[7, 9, 1, 17, 14, 4, 16, 28, 10, 32, 0, 25, 19, 21, 3, 5, 13, 6, 29, 2, 26, 27, 35, 31, 11, 34, 24, 44, 18, 15, 40, 36, 8, 42, 41, 38, 23, 45, 12, 37, 33, 30, 22, 39, 20, 49, 48, 47, 43, 46]
[12, 0, 4, 6, 1, 10, 2, 5, 7, 24, 9, 22, 26, 25, 23, 20, 27, 21, 3, 16, 13, 28, 15, 30, 32, 19, 37, 46, 34, 44, 33, 39, 14, 45, 38, 11, 31, 35, 36, 17, 8, 43, 18, 41, 40, 47, 49, 48, 42, 29]
[11, 0, 1, 15, 12, 4, 8, 6, 5, 24, 17, 22, 3, 16, 19, 10, 13, 14, 2, 21, 7, 32, 30, 29, 35, 38, 33, 25, 40, 26, 39, 20, 37, 27, 41, 23, 34, 46, 28, 43, 47, 42, 9, 36, 45, 31, 18, 49, 48, 44]
[13, 0, 9, 5, 3, 7, 4, 11, 10, 19, 12, 18, 15, 17, 8, 16, 6, 20, 35, 31, 14, 26, 23, 39, 46, 34, 33, 38, 24, 1, 36, 40, 37, 22, 49, 2, 44, 43, 41, 47, 32, 21, 30, 25, 45, 27, 48, 42, 29, 28]
[13, 16, 7, 6, 1, 3, 8, 21, 11, 5, 10, 2, 15, 20, 25, 22, 0, 12, 17, 18, 33, 23, 14, 31, 30, 32, 38, 9, 26, 4, 44, 28, 42, 40, 41, 19, 34, 29, 45, 37, 24, 47, 27, 36, 48, 39, 43, 46, 35, 49]
[10, 0, 1, 2, 12, 6, 18, 15, 7, 8, 24, 9, 3, 14, 21, 22, 27, 19, 29, 5, 16, 38, 25, 31, 11, 33, 23, 37, 13, 47, 32, 30, 42, 40, 49, 34, 46, 45, 41, 4, 35, 39, 20, 44, 28, 43, 48, 36, 26, 17]
[9, 16, 1, 7, 15, 2, 3, 17, 5, 12, 8, 26, 23, 20, 6, 14, 0, 29, 31, 24, 18, 27, 13, 11, 37, 32, 28, 39, 21, 44, 22, 42, 4, 35, 19, 34, 45, 47, 38, 40, 49, 46, 43, 36, 48, 33, 41, 30, 25, 10]

[37, 0, 17, 2, 23, 21, 14, 12, 5, 44, 16, 29, 6, 36, 26, 11, 28, 1, 15, 34, 19, 4, 25, 39, 32, 38, 31, 33, 7, 10, 35, 27, 9, 48, 49, 24, 13, 22, 20, 45, 41, 30, 8, 40, 3, 46, 47, 43, 42, 18]
[23, 17, 25, 14, 37, 3, 5, 6, 7, 36, 28, 31, 32, 33, 2, 11, 13, 18, 4, 26, 45, 19, 0, 40, 8, 46, 22, 16, 42, 29, 38, 10, 43, 47, 12, 9, 24, 21, 15, 35, 49, 41, 39, 44, 30, 27, 1, 34, 20, 48]
[20, 0, 22, 18, 12, 11, 21, 4, 35, 6, 8, 9, 3, 31, 1, 15, 29, 39, 2, 13, 40, 26, 25, 42, 5, 32, 23, 38, 30, 19, 43, 36, 45, 10, 41, 7, 46, 16, 48, 34, 28, 44, 14, 17, 37, 27, 33, 24, 49, 47]
[17, 33, 41, 2, 15, 31, 10, 6, 7, 24, 23, 20, 27, 32, 21, 19, 9, 18, 13, 22, 8, 36, 48, 5, 26, 37, 49, 43, 0, 45, 39, 46, 34, 42, 12, 40, 4, 28, 29, 44, 14, 47, 25, 11, 38, 16, 35, 1, 3, 30]
[25, 26, 11, 32, 19, 29, 2, 4, 7, 0, 8, 22, 10, 20, 38, 14, 12, 15, 31, 35, 30, 49, 24, 6, 21, 42, 41, 1, 18, 45, 47, 9, 5, 37, 17, 3, 39, 36, 13, 44, 34, 43, 46, 28, 40, 23, 33, 48, 16, 27]
[36, 4, 16, 2, 8, 3, 5, 24, 0, 15, 20, 19, 11, 23, 25, 37, 41, 35, 28, 10, 33, 31, 14, 7, 17, 18, 26, 27, 46, 12, 44, 29, 34, 22, 13, 6, 42, 40, 48, 38, 47, 43, 45, 30, 9, 21, 39, 1, 49, 32]
[30, 19, 1, 2, 3, 4, 24, 9, 21, 6, 8, 20, 5, 37, 26, 34, 13, 28, 11, 23, 45, 17, 27, 16, 31, 22, 33, 14, 29, 7, 36, 40, 43, 44, 38, 47, 15, 35, 46, 25, 48, 32, 41, 42, 18, 10, 39, 0, 49, 12]
[17, 0, 1, 7, 41, 27, 18, 2, 6, 34, 8, 10, 11, 12, 22, 43, 5, 42, 38, 30, 32, 15, 33, 20, 39, 21, 37, 4, 28, 24, 16, 14, 26, 44, 47, 46, 48, 40, 19, 3, 35, 9, 23, 31, 45, 29, 36, 25, 49, 13]
[23, 0, 17, 7, 26, 3, 12, 27, 15, 25, 30, 10, 4, 29, 19, 24, 11, 44, 16, 2, 37, 46, 21, 43, 6, 8, 20, 14, 5, 28, 45, 22, 34, 36, 39, 40, 31, 38, 42, 33, 49, 18, 13, 32, 47, 9, 41, 35, 1, 48]
[26, 0, 1, 28, 3, 18, 16, 10, 25, 15, 49, 32, 2, 17, 39, 7, 19, 27, 24, 40, 35, 22, 12, 14, 20, 29, 33, 9, 21, 31, 43, 5, 34, 36, 4, 11, 46, 48, 38, 42, 45, 44, 41, 23, 47, 37, 30, 13, 8, 6]

[15, 8, 14, 2, 20, 9, 3, 30, 28, 4, 6, 23, 0, 17, 24, 26, 42, 32, 19, 40, 22, 7, 10, 43, 1, 47, 48, 36, 12, 31, 35, 16, 46, 29, 39, 45, 37, 41, 44, 21, 18, 34, 11, 49, 5, 38, 13, 27, 33, 25]
[17, 0, 1, 2, 12, 20, 10, 15, 7, 6, 5, 8, 3, 25, 26, 19, 16, 14, 34, 9, 27, 38, 23, 21, 18, 30, 40, 33, 36, 22, 24, 44, 47, 45, 11, 42, 32, 49, 43, 31, 13, 28, 37, 4, 39, 48, 35, 29, 46, 41]
