[6, 8, 5, 11, 9, 12, 4, 7, 23, 22, 13, 24, 15, 3, 20, 28, 38, 2, 33, 26, 10, 14, 19, 0, 41, 27, 39, 17, 30, 36, 35, 40, 34, 16, 47, 46, 29, 1, 18, 31, 48, 25, 32, 45, 42, 21, 37, 44, 49, 43]
[13, 14, 0, 1, 11, 7, 4, 27, 2, 6, 16, 3, 8, 22, 5, 9, 28, 18, 17, 23, 19, 24, 20, 41, 35, 12, 15, 32, 33, 21, 38, 31, 44, 29, 39, 37, 25, 40, 30, 47, 48, 43, 26, 45, 10, 42, 34, 46, 36, 49]
[14, 5, 10, 2, 20, 0, 16, 11, 3, 12, 13, 4, 18, 19, 9, 34, 6, 31, 15, 1, 8, 25, 26, 17, 30, 32, 28, 24, 33, 21, 23, 35, 39, 7, 42, 38, 40, 43, 37, 27, 44, 48, 46, 41, 29, 49, 36, 45, 47, 22]
[14, 5, 9, 8, 3, 0, 4, 13, 17, 23, 11, 7, 37, 12, 29, 15, 24, 28, 44, 36, 16, 19, 33, 25, 34, 42, 39, 40, 30, 32, 38, 10, 18, 2, 6, 26, 48, 41, 22, 1, 47, 45, 43, 27, 49, 46, 20, 35, 31, 21]
[9, 4, 1, 13, 10, 17, 5, 14, 11, 8, 19, 21, 28, 27, 16, 6, 25, 23, 26, 31, 35, 20, 12, 24, 38, 18, 22, 41, 7, 37, 29, 39, 45, 42, 36, 15, 44, 2, 40, 33, 47, 43, 0, 32, 46, 49, 30, 48, 3, 34]
[11, 0, 23, 12, 3, 26, 9, 18, 10, 28, 19, 25, 1, 7, 8, 24, 16, 34, 20, 21, 6, 13, 33, 38, 4, 27, 14, 31, 48, 32, 2, 22, 40, 29, 41, 42, 43, 39, 36, 30, 45, 15, 37, 49, 5, 46, 44, 35, 17, 47]
[8, 3, 1, 11, 14, 10, 15, 9, 7, 16, 5, 25, 18, 13, 22, 26, 34, 23, 21, 28, 24, 37, 17, 36, 35, 0, 4, 27, 32, 20, 31, 40, 48, 38, 12, 6, 19, 30, 29, 42, 45, 46, 43, 47, 41, 39, 49, 33, 44, 2]
[15, 8, 1, 7, 3, 4, 5, 2, 12, 14, 18, 25, 29, 11, 24, 13, 9, 26, 30, 17, 47, 38, 16, 0, 32, 34, 27, 35, 31, 21, 20, 37, 28, 42, 40, 45, 6, 33, 49, 41, 10, 36, 48, 46, 44, 39, 22, 19, 23, 43]
[9, 3, 10, 15, 2, 17, 5, 24, 14, 27, 16, 22, 21, 32, 20, 23, 19, 13, 7, 41, 11, 25, 33, 0, 34, 30, 6, 12, 45, 28, 31, 40, 4, 18, 49, 35, 42, 43, 36, 46, 48, 1, 44, 8, 39, 29, 26, 47, 37, 38]
[11, 0, 4, 1, 8, 14, 12, 18, 3, 15, 6, 16, 5, 10, 9, 26, 24, 31, 27, 29, 28, 39, 45, 19, 25, 13, 17, 22, 34, 30, 2, 32, 35, 47, 38, 37, 48, 36, 40, 43, 42, 44, 41, 7, 49, 23, 33, 21, 20, 46]
